Price,Close,Log_Returns,Filtered_Trend
Ticker,EURUSD=X,,5.4527481196679135e-06
Datetime,,,6.566170602833871e-06
2026-03-30 18:00:00+00:00,1.1465259790420532,0.0004585280021349,-0.00019349867914489037
2026-03-30 19:00:00+00:00,1.1461317539215088,-0.0003439022918786,-0.00023247448923040828
2026-03-30 20:00:00+00:00,1.1465259790420532,0.0003439022918787,-0.00013373799767159674
2026-03-30 21:00:00+00:00,1.1466574668884277,0.0001146771286458,-9.83257978633775e-05
2026-03-30 22:00:00+00:00,1.1463946104049683,-0.0002292634233768,-0.00011286943666381457
2026-03-30 23:00:00+00:00,1.1458691358566284,-0.0004584765242667,-0.00014551399714554056
2026-03-31 00:00:00+00:00,1.1479737758636475,0.001835034637162,0.00018302480571153937
2026-03-31 01:00:00+00:00,1.1479737758636475,0.0,0.00016151822996333904
2026-03-31 02:00:00+00:00,1.1479737758636475,0.0,0.0001429006100463889
2026-03-31 03:00:00+00:00,1.147315263748169,-0.0005737945175369,-1.708735091887878e-05
2026-03-31 04:00:00+00:00,1.147315263748169,0.0,-2.679551035940854e-05
2026-03-31 05:00:00+00:00,1.1466574668884277,-0.0005735001719815,-0.0001308178397933065
2026-03-31 06:00:00+00:00,1.1475785970687866,0.0008029951619413,3.0013414385774804e-05
2026-03-31 07:00:00+00:00,1.1475785970687866,0.0,5.0173624962121825e-06
2026-03-31 08:00:00+00:00,1.1471836566925049,-0.0003442102810727,-7.244204945039364e-05
2026-03-31 09:00:00+00:00,1.1470520496368408,-0.0001147284522207,-7.598377059215845e-05
2026-03-31 10:00:00+00:00,1.1462632417678833,-0.0006879192782792,-0.00020861729464091613
2026-03-31 11:00:00+00:00,1.1491611003875732,0.0025249014798604,0.0003076941459098106
2026-03-31 12:00:00+00:00,1.1507480144500732,0.0013799800210349,0.0005082397909291406
2026-03-31 13:00:00+00:00,1.15340256690979,0.0023041494385244,0.0008148026660189607
2026-03-31 14:00:00+00:00,1.1524720191955566,-0.0008071104737057,0.0005258952639149888
2026-03-31 15:00:00+00:00,1.1519410610198975,-0.0004608185829299,0.0003255116618905377
2026-03-31 16:00:00+00:00,1.154334545135498,0.0020756278811772,0.0006483939975157402
2026-03-31 17:00:00+00:00,1.1546010971069336,0.0002308873125288,0.0005805109689171106
2026-03-31 18:00:00+00:00,1.155001163482666,0.0003464374680959,0.000533525706215322
2026-03-31 19:00:00+00:00,1.156336784362793,0.0011557124565315,0.0006696565353739294
2026-03-31 20:00:00+00:00,1.1556684970855713,-0.000578101876493,0.00046568972909457186
2026-03-31 21:00:00+00:00,1.1558021306991577,0.0001156264865569,0.00039418334890843886
2026-03-31 22:00:00+00:00,1.156203031539917,0.0003467992644004,0.0003812941625343878
2026-03-31 23:00:00+00:00,1.1576753854751587,0.0012726287804334,0.000524214291034378
2026-04-01 00:00:00+00:00,1.1578094959259033,0.0001158378981195,0.00044168650146477514
2026-04-01 01:00:00+00:00,1.1564704179763794,-0.0011572308871706,0.00017136646085768207
2026-04-01 02:00:00+00:00,1.157273530960083,0.0006942107974622,0.0002736155753412056
2026-04-01 03:00:00+00:00,1.1564704179763794,-0.0006942107974621,0.00010304666937203208
2026-04-01 04:00:00+00:00,1.1568717956542969,0.0003470110730528,0.00015404337505120532
2026-04-01 05:00:00+00:00,1.1574074029922485,0.000462871850404,0.0002198535576209351
2026-04-01 06:00:00+00:00,1.1594202518463135,0.0017375909306828,0.0005053664385782231
2026-04-01 07:00:00+00:00,1.1586142778396606,-0.0006953943341309,0.00026213947182828986
2026-04-01 08:00:00+00:00,1.160092830657959,0.0012753253856682,0.00045488942762788296
2026-04-01 09:00:00+00:00,1.1598236560821533,-0.0002320554024699,0.00031869582624711204
2026-04-01 10:00:00+00:00,1.1603620052337646,0.000464056967723,0.0003448538801946684
2026-04-01 11:00:00+00:00,1.1610356569290161,0.000580384589113,0.0003871778087538944
2026-04-01 12:00:00+00:00,1.1606314182281494,-0.0003482314146392,0.000263235936434115
2026-04-01 13:00:00+00:00,1.161440134048462,0.0006965468847997,0.0003239570395068278
2026-04-01 14:00:00+00:00,1.1627906560897827,0.0011621240016652,0.00048916238080056
2026-04-01 15:00:00+00:00,1.1617100238800049,-0.0009297758412708,0.00021679936211210736
2026-04-01 16:00:00+00:00,1.16225004196167,0.0004647395618556,0.0002766479952015164
2026-04-01 17:00:00+00:00,1.1598236560821533,-0.0020898447492463,-0.00013432209062232023
2026-04-01 18:00:00+00:00,1.1584800481796265,-0.0011591303162689,-0.00032526973832956995
2026-04-01 19:00:00+00:00,1.1588828563690186,0.0003476436018357,-0.00019190053089412773
2026-04-01 20:00:00+00:00,1.1595547199249268,0.00057958306196,-7.628226607368254e-05
2026-04-01 21:00:00+00:00,1.1594202518463135,-0.000115971996594,-8.743030027594095e-05
2026-04-01 22:00:00+00:00,1.1594202518463135,0.0,-6.86570463754198e-05
2026-04-01 23:00:00+00:00,1.1592857837677002,-0.000115985447658,-7.92635796723709e-05
2026-04-02 00:00:00+00:00,1.160092830657959,0.0006959164991953,4.3813331781455895e-05
2026-04-02 01:00:00+00:00,1.1555349826812744,-0.0039366031418772,-0.0007969923191195445
2026-04-02 02:00:00+00:00,1.1551345586776733,-0.0003465869960564,-0.000706869935298405
2026-04-02 03:00:00+00:00,1.154334545135498,-0.0006928116707464,-0.0007036424362344935
2026-04-02 04:00:00+00:00,1.1539349555969238,-0.0003462243403025,-0.0006221189886423264
2026-04-02 05:00:00+00:00,1.1528706550598145,-0.0009227484168674,-0.0006749924638479462
2026-04-02 06:00:00+00:00,1.1539349555969238,0.0009227484168675,-0.0003832632436587007
2026-04-02 07:00:00+00:00,1.1536686420440674,-0.0002308139528912,-0.00036452921678894735
2026-04-02 08:00:00+00:00,1.1528706550598145,-0.0006919344639762,-0.0004048528466699443
2026-04-02 09:00:00+00:00,1.1527377367019653,-0.0001153000296765,-0.0003482849832264947
2026-04-02 10:00:00+00:00,1.151543140411377,-0.0010368496388395,-0.00046833232123590784
2026-04-02 11:00:00+00:00,1.1522064208984375,0.0005758269184527,-0.00027568888877754576
2026-04-02 12:00:00+00:00,1.1527377367019653,0.0004610227203869,-0.00014926042375861432
2026-04-02 13:00:00+00:00,1.15340256690979,0.0005765739623051,-1.5855235561806745e-05
2026-04-02 14:00:00+00:00,1.1555349826812744,0.0018470974913442,0.00034951633455000957
2026-04-02 15:00:00+00:00,1.1548677682876587,-0.0005775741150619,0.0001812813346328888
2026-04-02 16:00:00+00:00,1.1546010971069336,-0.0002309372392121,0.000128760511433968
2026-04-02 17:00:00+00:00,1.154068112373352,-0.0004617246514674,4.3573621488658135e-05
2026-04-02 18:00:00+00:00,1.1542012691497803,0.0001153736887399,7.32903223424112e-05
2026-04-02 19:00:00+00:00,1.1538017988204956,-0.0003461610071644,-2.591147051312704e-05
2026-04-02 20:00:00+00:00,1.1542012691497803,0.0003461610071644,3.422863171957781e-05
2026-04-02 21:00:00+00:00,1.1546010971069336,0.0003463509627273,0.00010466777343605139
2026-04-02 22:00:00+00:00,1.154334545135498,-0.0002308873125288,3.734310244672107e-05
2026-04-02 23:00:00+00:00,1.1544678211212158,0.0001154503198832,6.7727734284022e-05
2026-04-03 00:00:00+00:00,1.1542012691497803,-0.0002309139700819,9.377648469257442e-07
2026-04-03 01:00:00+00:00,1.1538017988204956,-0.0003461610071644,-3.639528590668767e-05
2026-04-03 02:00:00+00:00,1.1539349555969238,0.0001154003170605,-2.4173809880196998e-05
2026-04-03 03:00:00+00:00,1.1539349555969238,0.0,-7.439414618732918e-06
2026-04-03 04:00:00+00:00,1.1538017988204956,-0.0001154003170605,-1.9896078325690298e-05
2026-04-03 05:00:00+00:00,1.1542012691497803,0.0003461610071644,5.394801977615639e-05
2026-04-03 06:00:00+00:00,1.154334545135498,0.0001154636501985,7.33392789837779e-05
2026-04-03 07:00:00+00:00,1.1546010971069336,0.0002308873125288,8.293661647030535e-05
2026-04-03 08:00:00+00:00,1.1546010971069336,0.0,5.13929314850165e-05
2026-04-03 09:00:00+00:00,1.1546010971069336,0.0,3.821544695096915e-05
2026-04-03 10:00:00+00:00,1.1548677682876587,0.0002309372392122,8.831488857792624e-05
2026-04-03 11:00:00+00:00,1.1547343730926514,-0.0001155135707277,6.199542615083237e-05
2026-04-03 12:00:00+00:00,1.15340256690979,-0.0011540098055545,-0.0001403407042541759
2026-04-03 13:00:00+00:00,1.1539349555969238,0.0004614744842388,-2.705294631256675e-05
2026-04-03 14:00:00+00:00,1.1524720191955566,-0.0012685849579445,-0.00023864628402219153
2026-04-03 15:00:00+00:00,1.1524720191955566,0.0,-0.00019874882742355445
2026-04-03 16:00:00+00:00,1.152339220046997,-0.0001152364640066,-0.00020888998603794254
2026-04-03 17:00:00+00:00,1.1522064208984375,-0.0001152497449797,-0.0001857133119659704
2026-04-03 18:00:00+00:00,1.1518083810806274,-0.0003455184588467,-0.00019155049500595468
2026-04-03 19:00:00+00:00,1.1519410610198975,0.0001151860849032,-0.0001667591962081467
2026-04-03 20:00:00+00:00,1.1522064208984375,0.0002303323739436,-0.00011296675083047321
2026-04-03 21:00:00+00:00,1.1522064208984375,0.0,-8.405494760420454e-05
2026-04-05 23:00:00+00:00,1.1512778997421265,-0.0008061884322642,-0.00018640504016285845
2026-04-06 00:00:00+00:00,1.151543140411377,0.0002303615138115,-0.00011602940622387824
2026-04-06 01:00:00+00:00,1.151012897491455,-0.0004605689681957,-0.00015114191712507975
2026-04-06 02:00:00+00:00,1.1524720191955566,0.0012668820956348,9.756676679923653e-05
2026-04-06 03:00:00+00:00,1.1522064208984375,-0.0002304862089864,3.341200053732707e-05
2026-04-06 04:00:00+00:00,1.1527377367019653,0.0004610227203869,0.00011129575014066974
2026-04-06 05:00:00+00:00,1.1528706550598145,0.0001153000296766,0.0001437498834971372
2026-04-06 06:00:00+00:00,1.1536686420440674,0.0006919344639762,0.00022113284534344376
2026-04-06 07:00:00+00:00,1.156738042831421,0.002657023642824,0.000641896890669766
2026-04-06 08:00:00+00:00,1.1559356451034546,-0.0006939135117502,0.00037540771759252595
2026-04-06 09:00:00+00:00,1.155401587486267,-0.0004621200395697,0.000215318421863962
2026-04-06 10:00:00+00:00,1.1551345586776733,-0.0002311401275637,0.00016489265530439322
2026-04-06 11:00:00+00:00,1.1548677682876587,-0.0002309871190055,8.384966350341598e-05
2026-04-06 12:00:00+00:00,1.1556684970855713,0.0006931108089223,0.00018272595743243456
2026-04-06 13:00:00+00:00,1.156336784362793,0.000578101876493,0.00023959439436422466
2026-04-06 14:00:00+00:00,1.1546010971069336,-0.0015021499246275,-0.00010424552422658415
2026-04-06 15:00:00+00:00,1.1547343730926514,0.0001154236684844,-7.900041417356568e-05
2026-04-06 16:00:00+00:00,1.1548677682876587,0.0001155135707278,-5.600348380134184e-05
2026-04-06 17:00:00+00:00,1.1544678211212158,-0.0003463742318576,-0.00011579731979666041
2026-04-06 18:00:00+00:00,1.1548677682876587,0.0003463742318577,-4.2182156938373664e-05
2026-04-06 19:00:00+00:00,1.1546010971069336,-0.0002309372392121,-5.8653530318144645e-05
2026-04-06 20:00:00+00:00,1.1544678211212158,-0.0001154369926454,-7.76978765238719e-05
2026-04-06 21:00:00+00:00,1.1546010971069336,0.0001154369926455,-9.084770593877892e-06
2026-04-06 22:00:00+00:00,1.1546010971069336,0.0,-1.231807917727506e-05
2026-04-06 23:00:00+00:00,1.1544678211212158,-0.0001154369926454,-3.194562151361021e-05
2026-04-07 00:00:00+00:00,1.154068112373352,-0.0003462876588219,-9.86219758127418e-05
2026-04-07 01:00:00+00:00,1.1532695293426514,-0.0006922117059503,-0.00019996518238409855
2026-04-07 02:00:00+00:00,1.1532695293426514,0.0,-0.0001408594395350913
2026-04-07 03:00:00+00:00,1.1538017988204956,0.0004614243875259,-4.213615150716494e-05
2026-04-07 04:00:00+00:00,1.1542012691497803,0.0003461610071644,5.690790637978823e-05
2026-04-07 05:00:00+00:00,1.1538017988204956,-0.0003461610071644,-2.9361421302790657e-05
2026-04-07 06:00:00+00:00,1.1547343730926514,0.0008079356383762,0.00010377711307495645
2026-04-07 07:00:00+00:00,1.1546010971069336,-0.0001154236684843,8.115771773378561e-05
2026-04-07 08:00:00+00:00,1.1578094959259033,0.0027749404776449,0.000565678173120591
2026-04-07 09:00:00+00:00,1.1566041707992554,-0.0010415815054567,0.0002370128749078153
2026-04-07 10:00:00+00:00,1.1556684970855713,-0.0008093109240536,7.317133133681582e-05
2026-04-07 11:00:00+00:00,1.156203031539917,0.0004624257509576,0.00017434353534790284
2026-04-07 12:00:00+00:00,1.1564704179763794,0.0002312357913822,0.00020387228970247256
2026-04-07 13:00:00+00:00,1.156738042831421,0.000231388446627,0.00021647119141831434
2026-04-07 14:00:00+00:00,1.1575413942337036,0.0006942562092404,0.000297296634130884
2026-04-07 15:00:00+00:00,1.1575413942337036,0.0,0.0002450140301630344
2026-04-07 16:00:00+00:00,1.1574074029922485,-0.0001157617324109,0.00018192249490716955
2026-04-07 17:00:00+00:00,1.158077597618103,0.0005788805752515,0.00024169796212345862
2026-04-07 18:00:00+00:00,1.1578094959259033,-0.0002315326115377,0.00015579044836799933
2026-04-07 19:00:00+00:00,1.1598236560821533,0.0017381186160364,0.00039059949334722363
2026-04-07 20:00:00+00:00,1.1599582433700562,0.0001160344324487,0.00034305655056142366
2026-04-07 21:00:00+00:00,1.1602274179458618,0.0002320284807385,0.0003354743353086484
2026-04-07 22:00:00+00:00,1.1667250394821167,0.0055846765610999,0.0011871916640424098
2026-04-07 23:00:00+00:00,1.1689070463180542,0.0018684513575623,0.001304949273194787
2026-04-08 00:00:00+00:00,1.1675423383712769,-0.0011681897420229,0.0008903525000861542
2026-04-08 01:00:00+00:00,1.1678149700164795,0.0002334817421402,0.0007832266780025998
2026-04-08 02:00:00+00:00,1.1676785945892334,-0.0001167851022737,0.0006363200794124495
2026-04-08 03:00:00+00:00,1.1675423383712769,-0.0001166966398665,0.0005373226397085943
2026-04-08 04:00:00+00:00,1.1678149700164795,0.0002334817421402,0.0004947743973876843
2026-04-08 05:00:00+00:00,1.1695905923843384,0.001519310758884,0.0006758498405979293
2026-04-08 06:00:00+00:00,1.1700011491775513,0.0003509644782325,0.0006212513034228128
2026-04-08 07:00:00+00:00,1.169864296913147,-0.0001169744737151,0.0004974140715530095
2026-04-08 08:00:00+00:00,1.1684973239898682,-0.0011691716685528,0.00024897122247516146
2026-04-08 09:00:00+00:00,1.1683608293533325,-0.0001168189318599,0.00017527201201482983
2026-04-08 10:00:00+00:00,1.1694538593292236,0.0009350869945568,0.00033478304129469977
2026-04-08 11:00:00+00:00,1.1704120635986328,0.0008190249822296,0.00042922463839562095
2026-04-08 12:00:00+00:00,1.171783447265625,0.0011710242098455,0.0005853011994732379
2026-04-08 13:00:00+00:00,1.1695905923843384,-0.0018731355907366,0.00013147780681466056
2026-04-08 14:00:00+00:00,1.169864296913147,0.0002339900045174,0.00014494942878256776
2026-04-08 15:00:00+00:00,1.1691803932189941,-0.0005847718228958,-5.750993891868071e-06
2026-04-08 16:00:00+00:00,1.1684973239898682,-0.000584399845657,-0.00011496751374934073
2026-04-08 17:00:00+00:00,1.1678149700164795,-0.0005841290948485,-0.00021449686575822233
2026-04-08 18:00:00+00:00,1.1655012369155884,-0.0019832150073534,-0.0005542510420525004
2026-04-08 19:00:00+00:00,1.1674060821533203,0.0016330230056516,-0.0001844672281557189
2026-04-08 20:00:00+00:00,1.1665889024734497,-0.0007002411904431,-0.00027725613120694757
2026-04-08 21:00:00+00:00,1.1668611764907837,0.0002333660540022,-0.0002009465904561055
2026-04-08 22:00:00+00:00,1.1665889024734497,-0.0002333660540022,-0.0001955075947884733
2026-04-08 23:00:00+00:00,1.1661807298660278,-0.0003499467807955,-0.00022453323782959436
2026-04-09 00:00:00+00:00,1.1661807298660278,0.0,-0.00018161120200402896
2026-04-09 01:00:00+00:00,1.1665889024734497,0.0003499467807956,-7.24965178091219e-05
2026-04-09 02:00:00+00:00,1.1668611764907837,0.0002333660540022,1.973933865010045e-06
2026-04-09 03:00:00+00:00,1.1665889024734497,-0.0002333660540022,-1.7175026601827292e-05
2026-04-09 04:00:00+00:00,1.1669973134994507,0.0003500286617869,4.767325372153163e-05
2026-04-09 05:00:00+00:00,1.1664528846740723,-0.0004666299162359,-5.22176211491509e-05
2026-04-09 06:00:00+00:00,1.1665889024734497,0.0001166012544488,-2.2419501062254635e-05
2026-04-09 07:00:00+00:00,1.1665889024734497,0.0,-9.766063076864095e-06
2026-04-09 08:00:00+00:00,1.1675423383712769,0.0008169514500049,0.00016460154349310423
2026-04-09 09:00:00+00:00,1.1678149700164795,0.0002334817421402,0.00016534627246949662
2026-04-09 10:00:00+00:00,1.1678149700164795,0.0,0.00012434495899400126
2026-04-09 11:00:00+00:00,1.1691803932189941,0.0011685289405054,0.0002984853724966758
2026-04-09 12:00:00+00:00,1.1689070463180542,-0.0002338209406226,0.00021918442120055483
2026-04-09 13:00:00+00:00,1.1686338186264038,-0.0002337736182432,0.00012694066030412233
2026-04-09 14:00:00+00:00,1.168770432472229,0.0001168936403846,0.00012057073351128655
2026-04-09 15:00:00+00:00,1.170823097229004,0.0017547195762022,0.00040372737395180864
2026-04-09 16:00:00+00:00,1.1713716983795166,0.0004684504991417,0.00040396857032140744
2026-04-09 17:00:00+00:00,1.171783447265625,0.0003514482522524,0.0003927770621216381
2026-04-09 18:00:00+00:00,1.1704120635986328,-0.0011710242098455,0.00010626260877259441
2026-04-09 19:00:00+00:00,1.1704120635986328,0.0,8.279738353884709e-05
2026-04-09 20:00:00+00:00,1.1702749729156494,-0.000117137131963,4.635597324968246e-05
2026-04-09 21:00:00+00:00,1.1704120635986328,0.000117137131963,6.59601901484257e-05
2026-04-09 22:00:00+00:00,1.1697274446487427,-0.0005851095347171,-3.6007585742185816e-05
2026-04-09 23:00:00+00:00,1.1694538593292236,-0.0002339154475125,-5.391346218707813e-05
2026-04-10 00:00:00+00:00,1.1690436601638794,-0.0003508228391367,-0.00010893976870427212
2026-04-10 01:00:00+00:00,1.1695905923843384,0.0004677364404753,-1.5201275447129102e-05
2026-04-10 02:00:00+00:00,1.1694538593292236,-0.0001169136013386,-4.454758200210779e-05
2026-04-10 03:00:00+00:00,1.169864296913147,0.0003509036058559,3.077093302743621e-05
2026-04-10 04:00:00+00:00,1.1695905923843384,-0.0002339900045173,-3.003036167706088e-05
2026-04-10 05:00:00+00:00,1.1694538593292236,-0.0001169136013386,-2.0520972757646867e-05
2026-04-10 06:00:00+00:00,1.168770432472229,-0.000584569135521,-0.0001272068615524947
2026-04-10 07:00:00+00:00,1.1682243347167969,-0.0004673504391528,-0.00019626453849219425
2026-04-10 08:00:00+00:00,1.1689070463180542,0.0005842304170113,-5.63325280054239e-05
2026-04-10 09:00:00+00:00,1.1712344884872437,0.0019891471537,0.0003082876681356725
2026-04-10 10:00:00+00:00,1.1716461181640625,0.0003513876719844,0.0003520745565616557
2026-04-10 11:00:00+00:00,1.171783447265625,0.0001172035240534,0.00031933319145114946
2026-04-10 12:00:00+00:00,1.172195553779602,0.0003516298721442,0.0003324884155977575
2026-04-10 13:00:00+00:00,1.1730204820632935,0.0007034987865558,0.00038955405148997723
2026-04-10 14:00:00+00:00,1.1731581687927246,0.0001173710531709,0.00032696124036066026
2026-04-10 15:00:00+00:00,1.1726078987121582,-0.0004691602443078,0.00020103670742324567
2026-04-10 16:00:00+00:00,1.1724703311920166,-0.0001173244615425,0.00015032160237499187
2026-04-10 17:00:00+00:00,1.1727453470230103,0.0002345335099103,0.0001564745594599095
2026-04-10 18:00:00+00:00,1.173433542251587,0.0005866519824725,0.0002370025147787706
2026-04-10 19:00:00+00:00,1.1731581687927246,-0.0002347007865325,0.00013570462087020678
2026-04-10 20:00:00+00:00,1.1727453470230103,-0.00035195119594,6.748696541583225e-05
2026-04-10 21:00:00+00:00,1.1728830337524414,0.0001173985877027,3.538414527176328e-05
2026-04-12 23:00:00+00:00,1.1676785945892334,-0.0044471785555284,-0.0011425227101554574
2026-04-13 00:00:00+00:00,1.1689070463180542,0.0010514931021564,-0.00046409712560004427
2026-04-13 01:00:00+00:00,1.1690436601638794,0.0001168663185257,-0.0003409373421534651
2026-04-13 02:00:00+00:00,1.1691803932189941,0.0001169546220968,-0.0002578420857728546
2026-04-13 03:00:00+00:00,1.1691803932189941,0.0,-0.00023103357238755964
2026-04-13 04:00:00+00:00,1.1689070463180542,-0.0002338209406226,-0.00023384122480551327
2026-04-13 05:00:00+00:00,1.1691803932189941,0.0002338209406226,-0.00013095260400389157
2026-04-13 06:00:00+00:00,1.1689070463180542,-0.0002338209406226,-0.00016393775487504202
2026-04-13 07:00:00+00:00,1.1701380014419556,0.0010525280295217,3.849584525025061e-05
2026-04-13 08:00:00+00:00,1.1689070463180542,-0.0010525280295216,-0.00016749062931830774
2026-04-13 09:00:00+00:00,1.1690436601638794,0.0001168663185257,-0.00010002600097348162
2026-04-13 10:00:00+00:00,1.1695905923843384,0.0004677364404753,-6.459853815028071e-06
2026-04-13 11:00:00+00:00,1.1686338186264038,-0.0008183763772444,-0.00015736280645489196
2026-04-13 12:00:00+00:00,1.1701380014419556,0.0012863016477648,0.00011010577766658417
2026-04-13 13:00:00+00:00,1.1706860065460205,0.0004682155618758,0.000189504748115647
2026-04-13 14:00:00+00:00,1.1715089082717896,0.0007026757290113,0.0002944690941942241
2026-04-13 15:00:00+00:00,1.1712344884872437,-0.0002342721667089,0.0001999838584805689
2026-04-13 16:00:00+00:00,1.1728830337524414,0.0014065382996719,0.00040221071454095886
2026-04-13 17:00:00+00:00,1.1737089157104492,0.0007038991097681,0.0004669247264209512
2026-04-13 18:00:00+00:00,1.1764705181121826,0.0023501215550042,0.00077719143856165
2026-04-13 19:00:00+00:00,1.1764705181121826,0.0,0.0006454064838959072
2026-04-13 20:00:00+00:00,1.1761938333511353,-0.0002352097205458,0.000494048773478052
2026-04-13 21:00:00+00:00,1.1760554313659668,-0.0001176762917129,0.0003739408787628126
2026-04-13 22:00:00+00:00,1.1763322353363037,0.0002353387373456,0.00034936637920039986
2026-04-13 23:00:00+00:00,1.177024483680725,0.0005883072113915,0.0003732525859541565
2026-04-14 00:00:00+00:00,1.176885962486267,-0.0001176945323841,0.00025918601774148114
2026-04-14 01:00:00+00:00,1.1763322353363037,-0.0004706126790074,0.00012095739705154015
2026-04-14 02:00:00+00:00,1.1764705181121826,0.0001175472749133,0.00012636088070910705
2026-04-14 03:00:00+00:00,1.177163004875183,0.0005884406184897,0.00019258115626272278
2026-04-14 04:00:00+00:00,1.177163004875183,0.0,0.00014885139692774675
2026-04-14 05:00:00+00:00,1.176747441291809,-0.000353083600413,4.840861884080841e-05
2026-04-14 06:00:00+00:00,1.1781338453292847,0.0011774726866555,0.00024229639697953532
2026-04-14 07:00:00+00:00,1.1784114837646484,0.0002356317387326,0.0002512648735470855
2026-04-14 08:00:00+00:00,1.178550362586975,0.0001178456263111,0.0002213698285769274
2026-04-14 09:00:00+00:00,1.1789672374725342,0.0003536558029458,0.0002446194363105129
2026-04-14 10:00:00+00:00,1.1800801753997803,0.0009435486576002,0.0003295149660450162
2026-04-14 11:00:00+00:00,1.1807769536972046,0.000590275717296,0.0003977005896614216
2026-04-14 12:00:00+00:00,1.1807769536972046,0.0,0.00034410941975191936
2026-04-14 13:00:00+00:00,1.1802195310592651,-0.0004721926965123,0.00019513157766446308
2026-04-14 14:00:00+00:00,1.1813349723815918,0.0009446670857289,0.00030128143920242153
2026-04-14 15:00:00+00:00,1.1793843507766724,-0.0016525658342428,-2.6679283087890874e-05
2026-04-14 16:00:00+00:00,1.1798018217086792,0.000353910972549,4.3505162089383776e-05
2026-04-14 17:00:00+00:00,1.179940938949585,0.0001179088190341,6.341804469833467e-05
2026-04-14 18:00:00+00:00,1.1796625852584839,-0.0002359325959098,1.693315532156589e-05
2026-04-14 19:00:00+00:00,1.1795234680175781,-0.0001179366424906,-2.906503736084429e-05
2026-04-14 20:00:00+00:00,1.179940938949585,0.0003538692384003,5.924184984265948e-05
2026-04-14 21:00:00+00:00,1.1793843507766724,-0.0004718197915832,-4.6786831554622695e-05
2026-04-14 22:00:00+00:00,1.1798018217086792,0.000353910972549,2.1728109974295373e-05
2026-04-14 23:00:00+00:00,1.1802195310592651,0.0003539877759646,6.224287201619919e-05
2026-04-15 00:00:00+00:00,1.1798018217086792,-0.0003539877759646,1.551400487959198e-06
2026-04-15 01:00:00+00:00,1.1795234680175781,-0.0002359604193662,-3.544173732143224e-05
2026-04-15 02:00:00+00:00,1.1786893606185913,-0.0007074064084819,-0.00016742690801509305
2026-04-15 03:00:00+00:00,1.1791062355041504,0.0003536141051315,-9.69012895433134e-05
2026-04-15 04:00:00+00:00,1.1792453527450562,0.0001179783724871,-9.215372671393542e-05
2026-04-15 05:00:00+00:00,1.1795234680175781,0.000235813930863,-4.395205848611918e-05
2026-04-15 06:00:00+00:00,1.1789672374725342,-0.0004716834830529,-0.00013828196185964648
2026-04-15 07:00:00+00:00,1.178828239440918,-0.0001179050796714,-0.00013954736746102603
2026-04-15 08:00:00+00:00,1.1793843507766724,0.0004716380095414,-4.977539712125228e-05
2026-04-15 09:00:00+00:00,1.178550362586975,-0.0007073887328159,-0.0001647192897999617
2026-04-15 10:00:00+00:00,1.1781338453292847,-0.0003534773650438,-0.00019366693657547044
